customer_id,tenure,num_transactions_last_month,avg_transaction_value,last_login_days_ago,late_payments,support_tickets_opened,churn
3576,17,5,1305.27,27,3,0,1
3577,59,0,1225.04,29,1,0,0
3578,24,6,1064.53,22,3,0,1
3579,51,4,1068.27,20,0,4,0
3580,43,4,1627.88,11,1,0,0
3581,9,3,999.94,8,2,0,0
3582,56,1,1348.24,10,0,0,0
3583,55,8,716.26,6,1,1,0
3584,17,7,1123.29,23,0,2,1
3585,54,5,966.49,17,0,0,0
3586,19,6,1667.47,1,2,0,0
3587,11,4,1365.83,14,1,1,0
3588,16,8,1247.56,13,1,2,0
3589,39,4,1792.35,26,1,2,1
3590,25,7,1283.68,15,0,3,0
3591,37,5,769.23,20,1,0,1
3592,48,7,1105.78,17,1,2,1
3593,1,4,1687.85,15,0,0,0
3594,4,5,1571.66,21,4,2,1
3595,27,3,1215.35,2,1,0,0
3596,21,3,1226.56,25,0,0,1
3597,48,3,1270.53,10,1,1,0
3598,48,4,926.31,8,2,1,0
3599,34,6,996.91,16,0,0,0
3600,25,2,1142.27,29,2,0,1
3601,19,5,1423.65,7,1,1,0
3602,41,7,1094.4,9,3,1,0
3603,10,8,1184.95,1,2,1,0
3604,9,1,1914.65,3,0,1,0
3605,8,6,1477.5,21,0,0,1
3606,29,3,1130.54,23,0,2,1
3607,48,9,1741.75,15,2,1,0
3608,42,6,1221.89,19,0,2,0
3609,20,6,1075.89,18,1,0,0
3610,23,6,1155.87,17,0,3,1
3611,4,5,1876.42,17,0,0,1
3612,56,4,796.89,20,2,0,0
3613,15,5,1373.76,14,1,0,0
3614,56,4,1566.28,21,0,2,0
3615,3,4,1215.68,1,1,1,0
3616,24,8,1478.9,24,2,0,0
3617,44,7,1105.36,6,1,1,0
3618,25,4,1253.76,4,2,0,0
3619,21,6,682.15,29,2,0,1
3620,36,6,1300.98,23,3,1,1
3621,59,2,1157.81,27,2,1,0
3622,47,4,1221.64,11,0,1,0
3623,33,3,1293.26,4,1,0,0
3624,35,5,1522.73,22,0,2,0
3625,43,2,1232.1,13,2,2,0
3626,29,4,1269.18,22,3,0,0
3627,38,6,1069.42,18,1,1,1
3628,37,10,1420.0,10,1,1,0
3629,19,2,757.92,6,0,0,0
3630,56,4,1079.87,7,2,1,0
3631,43,10,1533.25,5,3,1,0
3632,36,3,1216.03,1,0,0,0
3633,40,2,1275.07,24,2,1,1
3634,36,3,1223.04,1,1,1,0
3635,2,5,827.38,10,0,3,1
3636,30,5,1285.28,23,1,0,0
3637,21,4,1121.91,14,2,0,0
3638,38,6,602.63,28,1,0,1
3639,36,6,1415.92,19,2,1,0
3640,47,5,1121.92,20,1,4,0
3641,35,8,1272.58,9,0,3,0
3642,28,4,1249.53,23,2,0,1
3643,50,5,1253.26,12,1,0,0
3644,15,9,1221.41,12,1,0,0
3645,43,2,1463.95,9,0,1,0
3646,31,6,1768.95,22,1,2,0
3647,28,5,1116.11,8,2,0,0
3648,52,4,750.92,7,3,0,1
3649,5,2,738.23,22,1,0,0
3650,5,6,1518.42,23,0,1,0
3651,7,3,987.3,7,2,0,0
3652,42,3,1216.26,7,0,0,0
3653,42,6,1817.54,29,1,1,1
3654,4,5,1093.15,17,1,2,0
3655,40,9,1484.81,11,1,1,0
3656,45,6,684.64,5,2,0,0
3657,37,4,1157.41,26,1,0,0
3658,28,6,977.39,12,2,1,0
3659,14,2,1234.25,14,1,1,0
3660,45,4,1093.26,12,0,2,0
3661,1,7,1103.75,15,0,1,0
3662,11,3,1072.19,9,0,1,0
3663,30,4,1544.68,10,1,0,0
3664,15,8,991.31,17,0,2,0
3665,1,6,1084.79,22,0,1,0
3666,1,2,1552.4,6,0,1,0
3667,33,9,1629.98,11,2,0,0
3668,53,8,882.73,13,0,2,0
3669,12,3,1300.61,20,0,2,0
3670,30,4,639.35,26,1,1,1
3671,6,3,1385.07,22,2,0,0
3672,6,3,1395.1,1,0,1,0
3673,58,8,1124.3,28,1,1,0
3674,31,3,880.7,18,1,1,0
3675,19,6,915.5,10,0,0,0
3676,43,6,1734.74,29,0,1,0
3677,17,3,870.56,27,1,3,0
3678,56,5,1233.11,18,0,2,1
3679,18,4,1426.8,17,1,0,1
3680,12,5,1020.56,5,0,1,0
3681,10,2,779.76,12,3,1,1
3682,10,6,1129.16,15,1,2,0
3683,27,6,1392.6,11,1,1,0
3684,13,6,1390.4,26,0,0,1
3685,1,7,875.4,18,1,3,1
3686,40,5,1263.72,19,1,3,0
3687,29,3,1411.0,6,0,1,0
3688,55,3,844.85,12,1,0,0
3689,14,2,1562.41,10,0,0,0
3690,24,5,1123.42,17,1,1,1
3691,59,4,891.24,3,1,0,0
3692,58,1,1646.33,3,1,3,1
3693,49,5,935.18,23,1,0,0
3694,28,1,1798.94,3,0,1,0
3695,44,3,1510.56,17,2,0,1
3696,26,3,1018.42,18,2,1,0
3697,21,11,763.2,19,0,0,1
3698,48,6,1087.84,7,0,2,0
3699,13,6,1451.79,9,1,0,0
3700,25,4,888.43,9,0,0,0
3701,6,5,1523.94,27,1,3,0
3702,35,1,1218.18,12,0,0,0
3703,13,9,618.91,1,0,2,0
3704,44,6,1309.89,11,2,1,0
3705,16,15,1329.98,3,1,4,0
3706,22,4,1120.98,18,0,1,0
3707,37,7,1073.75,11,0,1,0
3708,50,8,1502.34,14,1,3,1
3709,45,12,783.56,21,1,1,0
3710,13,5,1310.67,2,0,3,0
3711,49,2,776.61,8,1,2,0
3712,35,4,1380.63,29,4,0,0
3713,6,4,1351.16,7,1,1,0
3714,21,10,1144.65,21,3,0,0
3715,32,3,1292.98,27,1,1,0
3716,35,4,815.43,18,3,0,1
3717,24,5,829.65,15,2,0,0
3718,20,3,1152.62,17,2,0,0
3719,22,10,1335.63,21,1,0,1
3720,48,8,1067.09,20,0,1,0
3721,59,5,1058.87,20,1,0,0
3722,7,5,1148.73,25,2,2,0
3723,5,4,713.71,12,1,0,0
3724,10,9,1172.5,14,0,1,0
3725,25,4,1034.89,9,1,0,0
3726,48,3,947.07,9,1,1,0
3727,33,3,1233.9,25,1,0,0
3728,11,6,1441.46,21,2,1,0
3729,27,4,971.26,6,1,1,0
3730,28,6,1572.06,16,2,0,1
3731,17,2,1059.68,14,1,3,0
3732,35,4,1360.78,21,0,1,0
3733,23,4,1602.94,4,3,0,0
3734,29,1,1369.55,24,2,0,1
3735,29,3,1289.7,27,0,2,0
3736,50,5,1004.58,5,2,1,0
3737,15,6,1317.1,27,0,2,0
3738,38,3,1096.86,2,0,1,0
3739,26,5,1128.05,25,1,1,0
3740,6,5,1062.87,9,1,0,0
3741,3,8,1831.55,5,1,0,0
3742,36,6,897.51,14,0,0,0
3743,12,5,1380.61,2,0,0,0
3744,52,6,1267.04,29,2,1,0
3745,14,3,453.79,11,0,1,0
3746,36,8,1360.61,17,0,1,1
3747,57,10,1007.29,3,1,1,0
3748,32,5,1273.18,13,1,1,0
3749,31,4,1385.02,19,0,1,1
3750,6,7,1375.78,7,2,0,0
3751,30,4,1139.9,13,0,1,0
3752,28,5,855.66,1,2,2,0
3753,58,1,1236.5,24,0,1,0
3754,54,5,1178.14,1,1,0,0
3755,2,6,802.31,26,1,2,1
3756,41,3,1422.74,23,1,2,0
3757,27,4,1471.04,18,0,0,1
3758,29,6,1255.18,5,2,0,0
3759,40,4,1269.51,22,1,2,0
3760,40,5,1224.01,28,2,1,1
3761,34,4,1214.84,16,0,1,0
3762,42,1,935.0,27,2,0,0
3763,48,9,1076.2,22,2,1,1
3764,46,5,1276.95,18,0,0,0
3765,33,4,487.51,11,1,0,0
3766,58,7,1315.84,2,0,3,1
3767,5,8,1029.28,18,0,0,1
3768,55,6,949.75,18,0,0,1
3769,1,11,591.86,14,0,0,0
3770,12,3,984.84,1,2,2,0
3771,52,3,994.43,4,2,0,0
3772,36,0,1261.59,16,2,2,0
3773,5,5,1316.96,16,3,2,1
3774,27,5,1884.51,10,1,1,0
3775,16,6,1028.56,22,1,0,1
3776,50,7,1771.88,28,3,2,1
3777,29,8,969.92,9,2,2,0
3778,43,4,900.22,6,0,0,0
3779,17,5,1212.88,10,0,1,0
3780,53,6,1139.52,6,1,0,0
3781,7,2,1786.64,2,1,2,0
3782,57,3,875.02,7,2,0,0
3783,32,9,1186.06,18,0,1,0
3784,3,6,1446.12,8,2,2,0
3785,18,4,749.65,18,1,2,0
3786,51,3,1249.39,10,1,1,0
3787,2,4,1640.1,26,1,1,1
3788,33,4,1359.41,8,2,1,0
3789,34,2,1102.36,8,0,3,0
3790,39,5,1115.17,15,0,1,0
3791,5,1,1178.17,25,2,1,1
3792,31,0,1140.53,20,2,0,0
3793,5,0,1568.0,29,1,3,0
3794,16,2,1194.41,25,1,0,1
3795,22,8,1179.53,28,2,0,0
3796,58,3,1746.56,22,1,1,1
3797,52,4,1574.7,15,0,2,0
3798,39,7,991.12,24,2,0,0
3799,11,4,889.72,9,1,0,0
3800,17,6,712.82,23,1,0,0
3801,3,1,1032.5,14,1,0,0
3802,47,5,973.26,5,0,1,0
3803,47,1,1075.08,11,1,0,0
3804,47,3,1041.55,24,1,0,0
3805,33,7,910.45,29,2,0,0
3806,40,5,1007.71,5,0,0,0
3807,24,4,1359.81,7,1,2,0
3808,2,4,932.18,24,1,2,0
3809,37,9,1275.87,4,1,0,0
3810,26,5,1322.05,3,3,0,0
3811,9,6,1491.57,18,0,1,1
3812,48,4,1337.34,11,4,0,0
3813,28,4,1967.69,14,2,3,1
3814,1,4,1216.16,13,1,1,0
3815,36,5,863.22,14,2,0,0
3816,27,7,1146.48,3,1,2,0
3817,48,9,850.76,4,0,1,0
3818,53,6,1342.6,26,1,1,0
3819,43,0,1345.9,23,3,0,1
3820,23,4,1393.74,19,0,1,1
3821,32,2,1363.2,19,1,2,0
3822,2,7,855.18,8,0,0,0
3823,30,4,1003.36,24,1,1,1
3824,4,5,1520.24,14,2,1,0
3825,4,5,962.72,13,1,0,0
3826,35,6,1908.47,1,1,2,0
3827,53,7,1289.6,27,1,0,0
3828,37,5,1373.86,23,1,2,0
3829,43,5,1099.68,10,0,1,0
3830,47,2,1072.86,27,0,0,0
3831,21,7,1008.15,13,0,2,0
3832,42,6,946.24,12,1,1,0
3833,6,5,1183.36,29,2,0,1
3834,25,2,972.08,21,1,0,0
3835,20,4,1066.75,7,1,1,0
3836,55,5,878.58,3,1,0,0
3837,38,7,1429.61,19,0,2,0
3838,4,6,1432.25,9,1,0,0
3839,20,5,1082.57,14,2,0,0
3840,24,4,1315.74,9,2,1,0
3841,49,5,1288.13,22,0,1,0
3842,31,6,1130.29,29,1,2,1
3843,31,3,1233.76,2,1,0,0
3844,26,4,1413.77,18,0,0,1
3845,8,3,1538.32,26,1,2,0
3846,43,8,1445.1,9,3,0,1
3847,13,7,1058.53,18,0,0,0
3848,5,4,1219.72,17,0,0,0
3849,49,6,844.85,24,1,2,0
3850,28,2,951.14,4,2,2,0
3851,13,3,701.81,10,0,0,0
3852,48,3,1732.68,16,1,2,1
3853,11,3,420.64,10,0,2,0
3854,44,2,530.98,8,2,1,0
3855,54,5,1133.38,22,2,0,1
3856,47,3,799.19,11,1,1,0
3857,11,4,1252.28,16,2,0,0
3858,52,3,1226.38,1,0,0,0
3859,44,5,1116.7,28,0,0,1
3860,7,12,1204.77,7,3,0,0
3861,8,5,955.89,17,1,1,0
3862,1,5,1183.32,14,1,1,0
3863,52,5,1136.71,4,1,1,0
3864,35,6,1121.61,12,0,0,0
3865,33,4,1147.6,13,0,0,0
3866,24,7,878.69,8,1,1,0
3867,1,2,1290.13,19,1,3,0
3868,8,7,1116.56,29,0,2,0
3869,31,7,1100.99,28,2,0,1
3870,19,7,1201.84,12,0,2,0
3871,33,7,1272.32,27,0,0,0
3872,3,0,1525.63,8,1,2,0
3873,39,7,783.22,23,1,0,1
3874,13,4,1654.36,2,2,1,0
3875,1,8,1531.61,8,0,1,0
3876,9,5,1324.07,12,1,0,0
3877,4,2,1253.01,7,0,1,0
3878,14,3,1594.46,20,1,2,0
3879,27,7,936.86,1,2,2,0
3880,4,5,1619.77,11,2,0,0
3881,39,2,1073.77,1,0,1,0
3882,7,5,779.74,3,1,0,0
3883,7,3,1342.09,15,0,1,0
3884,21,2,1252.76,10,1,3,1
3885,59,7,1269.97,3,2,1,0
3886,3,2,1485.44,16,2,0,0
3887,22,13,900.3,25,0,1,0
3888,48,4,1266.94,11,1,2,0
3889,53,11,1166.55,18,2,0,0
3890,59,7,1002.68,29,2,1,1
3891,47,7,900.71,29,0,0,1
3892,19,5,1379.09,4,1,1,0
3893,17,8,1450.54,29,2,2,1
3894,58,4,921.59,28,0,2,0
3895,44,4,1229.89,21,0,1,1
3896,34,3,1389.94,12,2,1,0
3897,43,4,1460.04,13,1,1,0
3898,6,9,904.02,11,0,1,0
3899,30,2,1226.58,1,1,0,0
3900,16,5,1019.94,28,0,1,0
3901,26,7,1082.96,6,0,2,0
3902,46,4,1066.42,14,1,0,0
3903,54,5,1317.7,7,1,2,0
3904,25,2,853.3,4,2,2,0
3905,37,8,1753.12,27,0,0,0
3906,58,3,1210.85,21,1,2,1
3907,1,7,1545.65,1,0,1,0
3908,14,3,1282.0,22,0,0,0
3909,13,5,1042.2,3,1,2,0
3910,7,4,1432.65,2,4,1,1
3911,50,6,752.25,12,1,0,0
3912,50,5,1023.22,17,0,0,0
3913,4,7,940.73,4,0,3,0
3914,33,6,380.83,17,1,0,0
3915,52,3,1418.36,19,1,1,0
3916,50,4,1225.66,12,1,1,0
3917,36,2,1034.59,20,0,0,0
3918,14,5,1348.96,13,1,0,0
3919,12,6,692.21,1,1,2,0
3920,18,5,1305.12,3,0,1,0
3921,5,5,1198.99,2,1,1,0
3922,24,8,1194.2,24,4,1,0
3923,48,5,961.67,25,1,1,0
3924,11,7,1435.4,4,2,1,0
3925,39,3,1435.65,4,0,0,0
3926,53,6,1360.67,14,1,1,0
3927,54,2,1272.36,17,2,0,0
3928,39,8,950.64,5,0,1,0
3929,49,6,1206.03,23,1,1,1
3930,37,9,1552.72,24,1,2,0
3931,30,4,840.15,19,0,0,0
3932,26,4,1337.32,25,0,1,0
3933,36,3,1170.64,21,1,1,0
3934,8,6,1696.3,3,1,0,0
3935,1,6,1322.46,1,0,2,0
3936,1,7,1583.07,20,1,3,1
3937,9,5,1322.02,22,1,0,0
3938,4,1,1049.04,4,0,1,0
3939,7,4,1392.67,23,1,2,1
3940,38,5,613.46,26,1,1,0
3941,8,2,1868.32,6,1,0,0
3942,52,9,1134.19,21,4,1,0
3943,14,10,1599.43,24,3,0,1
3944,19,3,1376.3,12,2,2,0
3945,57,8,1356.64,7,1,0,0
3946,18,17,1466.41,11,0,0,0
3947,4,5,1951.5,25,1,2,0
3948,9,6,586.67,11,1,1,0
3949,48,3,1210.59,19,0,2,0
3950,44,5,636.28,22,1,1,1
3951,4,7,1576.53,16,1,1,1
3952,45,6,1163.69,2,2,1,0
3953,12,4,1436.07,27,1,1,0
3954,54,4,873.52,14,2,1,0
3955,50,1,928.14,28,1,1,1
3956,51,5,1052.36,24,0,2,0
3957,11,2,719.74,20,1,0,0
3958,44,8,1300.39,6,0,1,0
3959,16,7,1249.42,21,0,2,0
3960,28,7,1271.66,2,1,1,0
3961,39,2,1690.21,18,1,1,0
3962,36,4,709.66,7,1,2,0
3963,19,4,1252.85,8,0,0,0
3964,54,1,1032.32,13,1,1,0
3965,36,2,1212.18,21,2,0,0
3966,22,2,1369.1,27,1,1,0
3967,29,2,851.92,15,0,3,0
3968,34,7,526.94,18,2,2,0
3969,26,2,1371.82,6,2,1,0
3970,11,5,1657.19,16,0,0,0
3971,2,8,1348.27,21,3,1,0
3972,59,4,1451.62,24,1,0,0
3973,22,6,995.35,12,0,1,0
3974,26,1,1194.71,18,1,0,1
3975,11,5,801.2,10,0,1,0
3976,57,4,1062.24,12,1,2,0
3977,42,11,510.06,25,1,0,1
3978,14,6,1293.54,12,1,1,0
3979,52,7,1188.46,19,1,2,0
3980,3,6,966.21,15,0,1,0
3981,19,3,849.61,18,2,0,0
3982,21,9,1095.62,25,1,2,0
3983,8,4,947.77,19,1,0,0
3984,41,0,1519.36,23,1,1,0
3985,57,7,1050.69,6,4,0,1
3986,22,2,1432.33,18,1,1,0
3987,38,5,1518.29,26,1,1,1
3988,47,2,1061.12,19,1,0,0
3989,20,6,890.36,5,1,0,0
3990,27,1,1193.51,7,2,0,0
3991,56,3,1141.65,18,0,0,0
3992,7,4,1169.56,14,1,1,0
3993,1,2,1781.32,23,2,0,0
3994,9,5,1213.58,19,2,2,0
3995,22,2,1272.87,13,1,0,0
3996,48,5,1056.24,24,2,2,0
3997,38,8,818.84,4,2,0,0
3998,4,9,1236.88,25,2,1,0
3999,47,6,979.22,13,0,3,1
4000,41,10,1086.35,17,2,2,0
4001,42,2,1685.68,4,1,2,0
4002,29,4,1479.71,26,1,0,1
4003,58,3,1116.65,5,0,2,0
4004,56,3,1052.49,20,0,1,1
4005,37,4,1018.63,8,2,2,0
4006,40,5,547.66,14,1,1,0
4007,2,5,740.94,28,0,1,0
4008,52,12,592.72,9,1,2,0
4009,46,9,1340.88,28,2,3,0
4010,6,11,1091.25,26,0,1,0
4011,59,3,816.71,27,4,1,0
4012,28,8,1303.87,5,3,0,0
4013,32,4,788.82,10,1,0,0
4014,41,5,427.93,23,1,3,1
4015,10,5,883.6,3,0,4,1
4016,54,5,1178.22,24,2,1,1
4017,57,6,1436.96,23,2,2,0
4018,8,7,1400.85,6,2,3,0
4019,36,5,1172.21,25,1,3,0
4020,48,5,1135.93,5,2,1,0
4021,6,3,1626.03,21,1,0,0
4022,42,8,1047.35,2,0,2,0
4023,29,6,1336.32,24,1,1,0
4024,55,6,1271.87,17,0,1,0
4025,59,7,1240.36,25,0,2,0
4026,22,7,1385.81,13,1,0,0
4027,12,5,1055.12,7,1,1,0
4028,4,5,933.72,4,0,0,0
4029,19,5,461.04,6,0,1,0
4030,36,2,1354.52,21,1,2,0
4031,47,6,806.07,5,0,1,0
4032,42,7,1599.26,7,0,0,0
4033,18,4,1366.38,16,1,1,0
4034,48,3,1258.15,27,0,1,0
4035,28,4,1188.49,8,1,2,0
4036,55,6,1063.69,22,1,1,0
4037,48,6,1095.57,28,1,0,0
4038,10,4,1193.44,15,3,0,1
4039,20,4,1173.95,4,0,0,0
4040,8,2,1769.88,22,1,0,1
4041,8,5,928.22,6,0,1,0
4042,38,5,892.69,17,1,2,0
4043,44,5,1138.79,24,1,3,0
4044,45,5,820.11,21,1,1,0
4045,47,4,903.05,6,1,0,0
4046,47,2,1286.02,19,1,0,0
4047,35,4,1450.91,4,1,1,0
4048,34,8,795.19,23,2,2,0
4049,11,2,1677.54,10,1,0,0
4050,56,3,1334.64,18,1,1,0
4051,6,5,809.94,20,2,1,0
4052,29,3,1082.44,14,2,0,0
4053,47,3,985.74,10,2,1,0
4054,33,7,1084.37,7,1,0,0
4055,20,8,1495.62,23,0,0,1
4056,40,3,1262.07,6,1,1,0
4057,31,4,1256.38,24,1,1,0
4058,32,5,775.13,20,2,1,0
4059,48,1,1057.82,9,1,0,0
4060,48,4,1375.49,15,2,0,0
4061,2,6,1318.63,8,0,1,0
4062,33,8,747.54,4,1,0,0
4063,41,0,920.35,25,0,2,0
4064,50,6,1325.88,21,1,0,1
4065,56,3,1231.44,7,1,1,0
4066,46,3,923.44,9,1,1,0
4067,56,6,1033.74,16,0,1,1
4068,47,5,1244.28,12,1,0,0
4069,55,5,1429.4,13,1,1,0
4070,1,3,1429.25,15,2,0,0
4071,38,7,1005.32,29,1,0,0
4072,22,7,1190.59,4,0,2,0
4073,23,6,1565.96,10,1,3,0
4074,28,4,1214.54,6,1,1,0
4075,6,6,1110.75,28,0,1,1
4076,46,9,694.12,3,1,0,0
4077,36,8,752.05,15,2,1,0
4078,46,3,1283.8,13,2,0,0
4079,36,6,1582.42,16,0,1,1
4080,41,0,938.51,16,1,1,0
4081,4,10,1104.9,14,3,0,1
4082,29,5,1080.74,9,2,0,0
4083,28,3,1439.15,26,0,3,1
4084,10,3,954.6,6,1,1,0
4085,44,4,1799.36,17,0,2,0
4086,4,3,1842.86,11,1,0,0
4087,44,8,1133.36,5,0,1,0
4088,12,7,1164.17,20,0,1,0
4089,52,5,1462.25,17,1,0,0
4090,23,5,1250.55,25,0,1,0
4091,43,2,969.92,11,2,0,0
4092,43,3,1474.05,7,2,0,0
4093,5,5,1582.55,4,0,1,0
4094,30,11,1512.1,16,3,2,1
4095,45,9,1290.1,6,1,0,0
4096,3,4,1364.99,12,2,2,0
4097,31,5,969.01,27,2,0,1
4098,6,2,943.33,3,3,3,1
4099,48,7,1054.26,13,0,0,0
4100,13,3,1265.63,29,0,2,0
4101,18,2,682.08,10,2,2,0
4102,16,8,1315.34,10,3,1,0
4103,57,1,1341.85,26,0,1,0
4104,42,5,1303.64,17,1,1,1
4105,25,3,907.96,1,1,1,0
4106,22,6,1186.35,8,0,1,0
4107,41,2,1181.49,21,0,2,0
4108,4,7,1286.12,13,2,0,0
4109,47,4,1291.35,29,3,3,1
4110,49,8,836.55,3,1,1,0
4111,32,6,1558.41,24,1,0,0
4112,7,3,1220.71,3,1,1,0
4113,52,3,1189.61,1,1,0,0
4114,34,4,1310.83,25,2,1,0
4115,48,4,531.83,7,2,1,0
4116,12,4,1369.21,6,1,4,0
4117,40,4,586.09,5,0,0,0
4118,9,4,1018.97,21,0,0,0
4119,4,6,1082.98,9,0,0,0
4120,56,4,1148.15,22,1,1,1
4121,44,5,1125.65,10,0,1,0
4122,55,5,1491.93,13,0,1,0
4123,40,3,841.3,22,2,0,0
4124,42,3,1478.79,8,0,1,0
4125,55,5,692.54,17,0,1,0
4126,26,2,1105.94,28,3,2,1
4127,46,6,1186.76,14,0,0,0
4128,7,7,1676.11,11,2,3,0
4129,8,3,1127.22,7,1,2,0
4130,41,3,1367.98,18,1,2,0
4131,30,4,1539.15,26,0,0,1
4132,6,11,1351.56,17,0,1,0
4133,39,7,1085.46,28,0,0,1
4134,4,1,1131.81,8,1,0,0
4135,8,6,1054.05,5,0,1,0
4136,51,7,691.83,22,1,0,0
4137,44,3,1145.45,26,0,0,0
4138,24,4,1142.91,7,1,0,0
4139,25,3,1220.1,20,0,1,0
4140,51,8,1582.58,27,1,2,0
4141,30,5,1328.92,2,1,3,0
4142,52,6,1185.24,10,2,0,0
4143,18,5,870.99,22,0,1,1
4144,57,4,783.3,12,0,0,0
4145,44,8,1601.93,8,0,0,0
4146,34,4,1373.97,23,1,3,1
4147,49,8,1103.29,23,1,0,0
4148,15,4,1338.49,6,0,3,0
4149,43,1,908.64,14,0,0,0
4150,43,6,1446.64,21,0,3,0
4151,17,8,960.36,21,0,2,0
4152,48,4,760.8,3,0,2,0
4153,54,6,1310.48,21,2,1,1
4154,2,4,973.07,10,2,2,0
4155,43,3,1010.51,12,1,2,0
4156,54,4,1316.52,11,0,0,0
4157,1,2,818.78,11,2,0,0
4158,52,6,1172.76,22,0,3,1
4159,57,5,1637.41,25,1,1,1
4160,16,3,1524.1,8,3,0,1
4161,17,6,1578.38,12,2,3,0
4162,9,5,1007.32,8,1,1,0
4163,42,5,994.95,14,0,0,0
4164,21,3,1159.6,21,1,2,0
4165,55,3,1345.38,10,2,0,0
4166,44,6,1218.68,22,2,0,0
4167,26,3,1154.61,6,1,1,0
4168,1,8,1547.06,6,0,2,0
4169,50,3,1044.27,7,1,1,0
4170,40,3,1068.09,10,0,0,0
4171,3,2,1231.92,10,0,1,0
4172,7,1,966.2,16,0,0,0
4173,4,4,1077.13,4,0,1,0
4174,31,6,1380.51,5,1,2,0
4175,14,5,733.2,28,1,0,1
4176,21,3,1692.21,29,2,0,0
4177,53,5,1324.73,11,0,0,0
4178,12,3,595.22,25,0,2,0
4179,12,4,1109.57,25,1,1,0
4180,6,8,1169.71,13,2,1,0
4181,49,6,1200.67,23,2,2,1
4182,17,6,915.68,27,0,0,1
4183,14,6,1259.96,4,0,1,0
4184,9,6,1034.31,1,2,1,0
4185,28,3,1300.95,21,2,0,0
4186,7,6,1005.59,5,0,1,0
4187,45,6,1044.03,6,1,2,0
4188,55,5,1254.66,4,1,2,0
4189,43,5,788.21,15,1,1,0
4190,5,2,1550.25,26,0,0,0
4191,41,7,923.22,13,2,2,0
4192,42,5,1040.83,7,1,2,0
4193,16,6,1067.42,27,0,0,1
4194,1,5,1213.59,27,1,2,1
4195,40,6,1129.46,17,1,0,1
4196,38,4,1448.53,13,1,0,0
4197,7,3,1373.55,16,1,0,0
4198,52,2,1360.54,25,1,0,0
4199,30,5,1175.74,4,1,0,0
4200,59,9,1088.51,10,0,1,0
4201,48,5,1274.63,28,1,1,0
4202,26,8,968.68,22,2,0,1
4203,13,2,1458.32,11,1,0,0
4204,1,6,1146.33,7,1,3,0
4205,53,5,856.14,23,1,0,0
4206,51,8,1249.19,2,1,1,0
4207,50,2,926.61,22,1,0,0
4208,29,4,828.88,21,1,1,0
4209,59,2,1164.84,29,1,2,0
4210,8,3,1286.82,28,1,1,1
4211,2,4,1591.44,20,2,0,1
4212,45,7,1185.9,1,2,2,0
4213,49,3,1125.76,21,1,0,0
4214,51,4,1490.19,4,1,0,0
4215,8,5,955.63,14,1,1,0
4216,41,8,1187.47,3,1,1,0
4217,27,8,988.86,21,0,2,1
4218,41,3,846.54,17,0,1,0
4219,49,4,930.14,19,1,1,0
4220,47,2,998.6,4,2,0,0
4221,23,3,1690.28,19,2,0,1
4222,15,4,1252.04,22,1,0,1
4223,32,1,906.39,19,1,0,0
4224,22,6,1117.36,8,1,1,0
4225,53,4,1331.18,5,0,2,0
4226,8,4,1292.84,28,2,0,1
4227,37,8,1423.89,19,1,2,1
4228,17,3,1447.8,6,1,2,0
4229,7,4,921.19,25,0,2,0
4230,43,5,1492.32,6,1,1,0
4231,21,2,935.97,20,1,0,0
4232,39,5,875.07,25,4,2,1
4233,5,6,1306.51,22,1,5,1
4234,17,3,939.56,23,1,1,1
4235,35,7,1217.89,24,1,0,0
4236,48,4,1175.49,18,1,0,1
4237,57,7,781.29,13,0,2,0
4238,48,4,1471.84,10,2,0,0
4239,15,5,1284.7,18,2,1,0
4240,48,7,1371.21,26,0,1,0
4241,40,5,949.61,10,2,1,0
4242,16,7,1446.58,12,0,1,0
4243,25,3,937.06,25,0,2,1
4244,15,6,1242.05,7,1,2,0
4245,11,7,860.28,12,1,1,0
4246,55,14,660.35,25,0,0,0
4247,5,9,1463.38,17,0,3,1
4248,21,8,1183.28,12,3,1,0
4249,42,4,816.3,1,0,0,0
4250,41,10,1424.1,26,1,1,1
4251,53,5,1114.91,5,2,0,0
4252,12,4,1645.14,24,0,1,0
4253,54,1,1084.24,19,0,1,0
4254,30,3,1250.56,11,1,0,0
4255,4,5,1286.37,6,2,1,0
4256,53,4,793.14,25,1,2,0
4257,45,3,922.14,3,1,2,0
4258,27,5,1330.25,4,2,2,0
4259,28,7,1069.23,18,2,0,0
4260,3,10,1443.49,24,0,1,0
4261,3,6,1084.99,6,2,2,0
4262,24,5,1450.81,13,1,3,0
4263,46,5,1115.91,4,1,0,0
4264,29,9,1264.27,12,0,0,0
4265,58,9,1325.3,15,2,3,1
4266,54,5,1059.04,21,1,2,0
4267,19,1,855.64,8,2,3,0
4268,48,6,1222.59,26,1,1,1
4269,2,4,1358.96,28,0,3,1
4270,5,3,1141.17,24,1,2,1
4271,37,7,1324.34,25,2,1,0
4272,18,2,1556.81,13,0,1,0
4273,25,4,1123.67,9,1,1,0
4274,26,4,1615.5,28,1,1,0
4275,44,4,1139.97,7,0,0,0
4276,13,5,1207.08,6,1,0,0
4277,35,8,1363.29,28,2,0,0
4278,22,2,966.23,21,0,2,1
4279,57,5,1140.19,28,1,2,0
4280,51,3,1438.79,28,2,0,0
4281,10,5,968.25,4,0,0,0
